generation,best_fitness,mean_fitness,std_fitness,best_so_far,run
4,18.09666295470958,20.821409214336104,0.9985627337522053,18.09666295470958,2
5,19.588409872672514,21.00421586998564,0.9848195660822193,18.09666295470958,2
6,18.640967364599085,20.754370477365793,0.9029639330888305,18.09666295470958,2
7,18.66770782520313,20.868911190461713,1.0014630484692546,18.09666295470958,2
8,19.049193338482965,20.77015917380376,1.0178435100854246,18.09666295470958,2
9,18.46619037896906,20.976569462210524,1.0461572898226903,18.09666295470958,2
10,19.20332963783729,20.765159300241695,0.7531215484676855,18.09666295470958,2
11,19.0,20.823101143889783,0.869811574505569,18.09666295470958,2
12,19.22736184954957,21.035572818715767,1.1917592231831373,18.09666295470958,2
13,18.841640786499873,20.733044368673408,1.2490858244816505,18.09666295470958,2
14,18.20293863659264,20.723237830914655,1.1589616114711423,18.09666295470958,2
15,18.134846922834953,21.04886043308449,1.1897942024103394,18.09666295470958,2
16,18.869535971483266,20.9863061562012,1.1352853295281045,18.09666295470958,2
17,18.51651513899117,20.988593289403656,1.1004789938439121,18.09666295470958,2
18,18.409975124224175,20.904875196592997,0.9906607421875229,18.09666295470958,2
19,18.409975124224175,20.71967014624936,1.1111507802366427,18.09666295470958,2
20,19.49373774505092,21.042389100587382,0.9022162448869199,18.09666295470958,2
21,19.055294535724684,21.18377874729808,1.1550725134652418,18.09666295470958,2
22,19.659126028197402,20.779614417092176,0.7445897770196964,18.09666295470958,2
23,19.04880884817015,20.91364148435166,1.1306033729838338,18.09666295470958,2
24,18.862873883832776,20.471735744312017,1.0678770795014099,18.09666295470958,2
25,18.908304597359457,20.61026154736187,1.0647764179351629,18.09666295470958,2
26,18.96619037896906,20.685382616928553,0.8447536306357207,18.09666295470958,2
27,18.960232526704264,20.83370927981291,1.0134936399882757,18.09666295470958,2
28,19.257583690279024,20.757883656855583,0.8184326295569653,18.09666295470958,2
29,18.400000000000002,20.36002963611171,1.1674675242745118,18.09666295470958,2
30,18.862873883832776,20.944041913386,1.0502725494510512,18.09666295470958,2
31,18.919090595827292,21.02051375140902,1.0522745616680715,18.09666295470958,2
32,18.7770329614269,20.81080623487118,1.0984891150669505,18.09666295470958,2
33,19.29283882771841,20.68549982520278,0.8436512487210065,18.09666295470958,2
34,18.68679622641132,20.924385380161613,0.9420639515910376,18.09666295470958,2
35,17.862873883832776,20.562417565339324,0.9267755400905727,17.862873883832776,2
36,18.2,21.0351516551106,1.0599373393032352,17.862873883832776,2
37,18.37840487520902,20.602245299881062,0.9939704315608385,17.862873883832776,2
38,18.76023252670426,21.08571449482902,0.9385819856748178,17.862873883832776,2
39,19.013552872566002,20.687734272389005,0.985548673986598,17.862873883832776,2
40,19.162049935181333,21.06996693696137,0.8596482101251016,17.862873883832776,2
41,19.2131126469709,21.082917260174046,1.0525199581072777,17.862873883832776,2
